data_type,standard_feature_id,gene_symbol,mirna_name,discovery_series_id,discovery_logFC,discovery_adj_p,discovery_p_value,discovery_direction,GSE110147_present,GSE110147_logFC,GSE110147_adj_p,GSE110147_p_value,GSE110147_same_direction,GSE110147_same_direction_fdr_sig,GSE110147_same_direction_nominal_sig,GSE150910_present,GSE150910_logFC,GSE150910_adj_p,GSE150910_p_value,GSE150910_same_direction,GSE150910_same_direction_fdr_sig,GSE150910_same_direction_nominal_sig,GSE53845_present,GSE53845_logFC,GSE53845_adj_p,GSE53845_p_value,GSE53845_same_direction,GSE53845_same_direction_fdr_sig,GSE53845_same_direction_nominal_sig,GSE92592_present,GSE92592_logFC,GSE92592_adj_p,GSE92592_p_value,GSE92592_same_direction,GSE92592_same_direction_fdr_sig,GSE92592_same_direction_nominal_sig,validation_datasets_total,validation_datasets_present,same_direction_validation_count,opposite_direction_validation_count,same_direction_fdr_sig_count,same_direction_nominal_sig_count,direction_consistency_fraction,robust_strict,robust_relaxed,robust_score,validation_details,GSE21394_present,GSE21394_logFC,GSE21394_adj_p,GSE21394_p_value,GSE21394_same_direction,GSE21394_same_direction_fdr_sig,GSE21394_same_direction_nominal_sig,GSE27430_present,GSE27430_logFC,GSE27430_adj_p,GSE27430_p_value,GSE27430_same_direction,GSE27430_same_direction_fdr_sig,GSE27430_same_direction_nominal_sig
bulk mRNA,WDR63,WDR63,,GSE32537,1.43955929579832,1.1993106504259301e-15,7.878316824973711e-17,up,True,1.72457454545455,2.45950453245182e-05,9.46366701798142e-06,True,True,True,True,1.42921967735129,2.22971341020099e-05,5.65295647079376e-06,True,True,True,True,0.6827575,0.24922069369086,0.0970015568272863,True,False,False,True,1.4213821842881,0.0097502905421621,0.0034268370812858,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:1.72/FDR=2.46e-05; GSE150910:1.43/FDR=2.23e-05; GSE53845:0.683/FDR=0.249; GSE92592:1.42/FDR=0.00975,,,,,,,,,,,,,,
bulk mRNA,SLN,SLN,,GSE32537,1.29378808403362,1.38619977884557e-15,9.17559853612424e-17,up,True,0.977786818181819,0.0009933052090184,0.0005078842293161,True,False,False,True,2.941321618549,3.1383363182370897e-12,2.37645496805348e-13,True,True,True,True,1.6321025,0.0090863173229518,0.0011249936273251,True,True,True,True,2.75432011366062,0.0001838734350283,2.84572141085677e-05,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:0.978/FDR=0.000993; GSE150910:2.94/FDR=3.14e-12; GSE53845:1.63/FDR=0.00909; GSE92592:2.75/FDR=0.000184,,,,,,,,,,,,,,
bulk mRNA,GSTA1,GSTA1,,GSE32537,1.72207448739496,1.3924077732556902e-15,9.239994679428992e-17,up,True,0.925280454545455,0.025569513079309,0.0170425024407335,True,False,False,True,3.39534267838194,9.269317779616028e-11,8.98417630890635e-12,True,True,True,True,1.3350525,0.0475069236570907,0.0097065135450141,True,True,True,True,2.24456771500154,0.0034983892625897,0.0009958231749706,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:0.925/FDR=0.0256; GSE150910:3.4/FDR=9.27e-11; GSE53845:1.34/FDR=0.0475; GSE92592:2.24/FDR=0.0035,,,,,,,,,,,,,,
bulk mRNA,SIX1,SIX1,,GSE32537,1.15717526218488,1.44915077351068e-15,9.70142777245641e-17,up,True,0.142430909090909,0.558110120918016,0.506752658969709,True,False,False,True,2.27852311649505,4.39111844743031e-14,2.5242493105032204e-15,True,True,True,True,1.8771625,0.0047500918360826,0.0004940095509525,True,True,True,True,1.788386825668,0.0025868775201619,0.000689566619709,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:0.142/FDR=0.558; GSE150910:2.28/FDR=4.39e-14; GSE53845:1.88/FDR=0.00475; GSE92592:1.79/FDR=0.00259,,,,,,,,,,,,,,
bulk mRNA,LRRN4,LRRN4,,GSE32537,-1.01600996638656,2.1832426541717007e-15,1.49447070385979e-16,down,True,-1.711885,3.64928595835439e-12,4.03649583584683e-13,True,True,True,True,-1.31059442521043,3.90450134420324e-11,3.57059187176928e-12,True,True,True,True,-0.118145,0.428462825209254,0.222110948463353,True,False,False,True,-1.04703237598685,0.0011170967701598,0.0002510988552656,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:-1.71/FDR=3.65e-12; GSE150910:-1.31/FDR=3.9e-11; GSE53845:-0.118/FDR=0.428; GSE92592:-1.05/FDR=0.00112,,,,,,,,,,,,,,
bulk mRNA,SFTA2,SFTA2,,GSE32537,-1.00191857815126,2.4620805100838e-15,1.71006428733854e-16,down,True,-1.64600181818182,4.84043325607795e-09,9.94340735548943e-10,True,True,True,True,-1.37168601858669,5.48424975196711e-14,3.1809143370306107e-15,True,True,True,True,-0.508425,0.0860170427826361,0.021646923108079,True,False,False,True,-1.27898287774083,2.99798813486832e-06,1.98515656744672e-07,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:-1.65/FDR=4.84e-09; GSE150910:-1.37/FDR=5.48e-14; GSE53845:-0.508/FDR=0.086; GSE92592:-1.28/FDR=3e-06,,,,,,,,,,,,,,
bulk mRNA,ST6GALNAC1,ST6GALNAC1,,GSE32537,1.12595108739496,3.30509373015817e-15,2.35090349007067e-16,up,True,0.824214545454546,0.0014978359198289,0.0007913154838487,True,False,False,True,1.50802722786022,4.133589477274521e-15,2.0671943251691896e-16,True,True,True,True,1.2942325,0.0155525135165396,0.0022094013497735,True,True,True,True,2.02187681432134,7.66804900133532e-06,6.18204609342203e-07,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:0.824/FDR=0.0015; GSE150910:1.51/FDR=4.13e-15; GSE53845:1.29/FDR=0.0156; GSE92592:2.02/FDR=7.67e-06,,,,,,,,,,,,,,
bulk mRNA,SNTN,SNTN,,GSE32537,2.30401619159664,3.9093847867877406e-15,2.8003626589877003e-16,up,True,1.98279545454546,0.0008482797505229,0.0004279995137335,True,True,True,True,2.26031399663095,2.1043022678310603e-09,2.54545038133589e-10,True,True,True,True,0.940595,0.261719809666257,0.104308587832141,True,False,False,True,1.58006746950106,0.034291544306475,0.0154312906655233,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:1.98/FDR=0.000848; GSE150910:2.26/FDR=2.1e-09; GSE53845:0.941/FDR=0.262; GSE92592:1.58/FDR=0.0343,,,,,,,,,,,,,,
bulk mRNA,AMPD1,AMPD1,,GSE32537,1.28165429915967,3.9279950058886e-15,2.81698051886739e-16,up,True,1.56574863636364,1.18685222859541e-07,3.09001470693864e-08,True,True,True,True,2.03744230226093,4.51765070933625e-12,3.49661564858725e-13,True,True,True,True,1.5434975,0.0013146394247066,9.99446606539174e-05,True,True,True,True,0.820821015637584,0.0768038196969436,0.0409639276048234,True,False,False,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:1.57/FDR=1.19e-07; GSE150910:2.04/FDR=4.52e-12; GSE53845:1.54/FDR=0.00131; GSE92592:0.821/FDR=0.0768,,,,,,,,,,,,,,
bulk mRNA,DNAH12,DNAH12,,GSE32537,1.68521305042017,4.022488522406871e-15,2.8982113956421e-16,up,True,3.15722818181818,3.52417365145983e-07,9.93631325341769e-08,True,True,True,True,1.89525363584815,3.44214428430112e-09,4.32125866199561e-10,True,True,True,True,1.06409,0.286307538579126,0.119460074694466,True,False,False,True,1.34188949998574,0.0414453370272139,0.019418752070369,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:3.16/FDR=3.52e-07; GSE150910:1.9/FDR=3.44e-09; GSE53845:1.06/FDR=0.286; GSE92592:1.34/FDR=0.0414,,,,,,,,,,,,,,
bulk mRNA,RXFP1,RXFP1,,GSE32537,-1.08553459495798,5.3414389798449e-15,3.951323898061e-16,down,True,-1.43998863636364,1.51009932573637e-07,4.00552519593465e-08,True,True,True,True,-2.03677444978336,3.73444640650872e-19,1.02283928772714e-20,True,True,True,True,-0.800627500000001,4.36186508664286e-07,5.159767236638511e-09,True,False,False,True,-2.95340248205641,9.33149397189422e-10,7.55438906774978e-12,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:-1.44/FDR=1.51e-07; GSE150910:-2.04/FDR=3.73e-19; GSE53845:-0.801/FDR=4.36e-07; GSE92592:-2.95/FDR=9.33e-10,,,,,,,,,,,,,,
bulk mRNA,ACADL,ACADL,,GSE32537,-1.16754789243698,7.739025728400661e-15,5.873888146995309e-16,down,True,-0.161508181818182,0.58685536393596,0.536571604038393,True,False,False,True,-1.73116829052272,3.95300319215009e-15,1.96669360336397e-16,True,True,True,True,-1.502585,1.29381265673627e-09,3.69209953263764e-12,True,True,True,True,-2.10442573252399,1.49390945133576e-10,5.421479221530029e-13,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:-0.162/FDR=0.587; GSE150910:-1.73/FDR=3.95e-15; GSE53845:-1.5/FDR=1.29e-09; GSE92592:-2.1/FDR=1.49e-10,,,,,,,,,,,,,,
bulk mRNA,CHST9,CHST9,,GSE32537,1.45305389243698,1.52095943912624e-14,1.21040370427536e-15,up,True,1.80865863636364,0.0012120119081009,0.0006288578150657,True,True,True,True,2.66531866043791,7.13878880664691e-10,8.028089493844728e-11,True,True,True,True,0.834492500000001,0.155886489575817,0.0494274235240395,True,False,False,True,2.02155675377869,0.0175626524608657,0.0068994985734394,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:1.81/FDR=0.00121; GSE150910:2.67/FDR=7.14e-10; GSE53845:0.834/FDR=0.156; GSE92592:2.02/FDR=0.0176,,,,,,,,,,,,,,
bulk mRNA,EFCAB1,EFCAB1,,GSE32537,2.06369174621849,4.35492053147992e-14,3.7463249425618e-15,up,True,2.03846636363636,0.0001094656157292,4.73243096501843e-05,True,True,True,True,1.83897394259237,3.23295012487995e-08,4.91078394299287e-09,True,True,True,True,0.584995,0.360384506287365,0.169317836860458,True,False,False,True,1.32716302711403,0.033733616783502,0.0151011188303344,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:2.04/FDR=0.000109; GSE150910:1.84/FDR=3.23e-08; GSE53845:0.585/FDR=0.36; GSE92592:1.33/FDR=0.0337,,,,,,,,,,,,,,
bulk mRNA,AGER,AGER,,GSE32537,-1.47576729411765,4.69344622809362e-14,4.0493247373761706e-15,down,True,-3.11282,2.69399861703704e-10,4.37308542063405e-11,True,True,True,True,-2.75086760191768,1.69305927728712e-33,2.07308927424472e-36,True,True,True,True,-0.8169175,0.0266050607310242,0.0044780859537755,True,False,False,True,-3.51303142018636,2.1978762106235e-10,1.15604283549782e-12,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:-3.11/FDR=2.69e-10; GSE150910:-2.75/FDR=1.69e-33; GSE53845:-0.817/FDR=0.0266; GSE92592:-3.51/FDR=2.2e-10,,,,,,,,,,,,,,
bulk mRNA,DSC3,DSC3,,GSE32537,1.71908742689076,6.917479954388382e-14,6.1070638927863904e-15,up,True,3.341505,1.32123775397473e-10,2.02925484993446e-11,True,True,True,True,4.44276835457846,2.3254855744041e-19,6.1827629107496e-21,True,True,True,True,0.41288,0.005943775888454,0.0006574396013204,True,False,False,True,4.03001094218327,1.43959766392874e-05,1.31011344548258e-06,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:3.34/FDR=1.32e-10; GSE150910:4.44/FDR=2.33e-19; GSE53845:0.413/FDR=0.00594; GSE92592:4.03/FDR=1.44e-05,,,,,,,,,,,,,,
bulk mRNA,RSPH1,RSPH1,,GSE32537,1.48313167226891,9.444811092171513e-14,8.583317862843741e-15,up,True,1.48049636363637,0.001678488789387,0.0008955771340435,True,True,True,True,2.30451117111783,1.20807769198122e-09,1.41151308601015e-10,True,True,True,True,1.2367375,0.217553764375736,0.0792781954355783,True,False,False,True,1.36274398154998,0.0327850709415923,0.0145996162040165,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:1.48/FDR=0.00168; GSE150910:2.3/FDR=1.21e-09; GSE53845:1.24/FDR=0.218; GSE92592:1.36/FDR=0.0328,,,,,,,,,,,,,,
bulk mRNA,CCDC113,CCDC113,,GSE32537,1.3936058,1.24546610564172e-13,1.15583423527755e-14,up,True,1.41223681818182,0.0007681051858746,0.0003847331077879,True,True,True,True,1.52411692203066,1.29592444233668e-09,1.52250451658166e-10,True,True,True,True,0.654232500000001,0.275908722716443,0.11290050343936,True,False,False,True,1.58727076428344,0.0033327746955789,0.0009382586017321,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:1.41/FDR=0.000768; GSE150910:1.52/FDR=1.3e-09; GSE53845:0.654/FDR=0.276; GSE92592:1.59/FDR=0.00333,,,,,,,,,,,,,,
bulk mRNA,ARMC3,ARMC3,,GSE32537,1.76485148067227,1.31540359007653e-13,1.225141586406e-14,up,True,2.41479818181818,2.39328882131723e-05,9.18803826257564e-06,True,True,True,True,2.05164115565166,3.4097161874295403e-09,4.26956148235844e-10,True,True,True,True,1.073725,0.260579546343297,0.103572096856061,True,False,False,True,1.75813870833743,0.0212362245393971,0.008681348672741,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:2.41/FDR=2.39e-05; GSE150910:2.05/FDR=3.41e-09; GSE53845:1.07/FDR=0.261; GSE92592:1.76/FDR=0.0212,,,,,,,,,,,,,,
bulk mRNA,MME,MME,,GSE32537,-1.04253775966387,1.33550551347988e-13,1.24609928663604e-14,down,True,-0.339877272727273,0.211225601621747,0.171571241296867,True,False,False,True,-1.95675259293909,1.50425588225017e-27,8.91870472172558e-30,True,True,True,True,-1.0358575,2.14547599916431e-05,6.47829094381809e-07,True,True,True,True,-2.22823833538783,4.02129807918505e-10,2.6492835315942e-12,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:-0.34/FDR=0.211; GSE150910:-1.96/FDR=1.5e-27; GSE53845:-1.04/FDR=2.15e-05; GSE92592:-2.23/FDR=4.02e-10,,,,,,,,,,,,,,
bulk mRNA,NEK10,NEK10,,GSE32537,1.45993247563026,1.49522346994994e-13,1.40638592487342e-14,up,True,2.01275954545455,1.72845157104651e-05,6.48409423489863e-06,True,True,True,True,1.49594007886545,5.53422420486738e-08,8.79155936392221e-09,True,True,True,True,0.61982,0.297940476278987,0.126782299451084,True,False,False,True,1.74270875587163,0.0054830240344784,0.0017084895950211,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:2.01/FDR=1.73e-05; GSE150910:1.5/FDR=5.53e-08; GSE53845:0.62/FDR=0.298; GSE92592:1.74/FDR=0.00548,,,,,,,,,,,,,,
bulk mRNA,DNAH9,DNAH9,,GSE32537,1.5993489277311,1.7327957535933e-13,1.64144334147918e-14,up,True,1.30497454545455,0.0050867098577104,0.002950557533466,True,True,True,True,1.86182484547337,1.16037547159698e-08,1.606294072946e-09,True,True,True,True,0.875927500000001,0.281982641003666,0.116555117489979,True,False,False,True,1.97604971694967,0.0071867551584917,0.0023761913934782,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:1.3/FDR=0.00509; GSE150910:1.86/FDR=1.16e-08; GSE53845:0.876/FDR=0.282; GSE92592:1.98/FDR=0.00719,,,,,,,,,,,,,,
bulk mRNA,DNAH10,DNAH10,,GSE32537,1.7221402907563,1.85137911690317e-13,1.75997211447867e-14,up,True,1.68402727272727,0.0004995947685349,0.0002422127623647,True,True,True,True,1.0930153714709,1.91492235454752e-06,4.00335639501975e-07,True,True,True,True,0.439582500000001,0.479899636444737,0.265212056254863,True,False,False,True,1.08234011778957,0.0237748798206398,0.0099182570498476,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:1.68/FDR=0.0005; GSE150910:1.09/FDR=1.91e-06; GSE53845:0.44/FDR=0.48; GSE92592:1.08/FDR=0.0238,,,,,,,,,,,,,,
bulk mRNA,SLC27A2,SLC27A2,,GSE32537,1.65295925378152,2.02890246793638e-13,1.93382419328832e-14,up,True,2.204975,4.01943525137192e-08,9.7139067987476e-09,True,True,True,True,1.78809884158068,1.34331117911304e-06,2.72956122172031e-07,True,True,True,True,0.9717225,0.0289031712578214,0.0049981337614135,True,False,False,True,1.85571880906032,6.88503677286496e-05,8.67596895558943e-06,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:2.2/FDR=4.02e-08; GSE150910:1.79/FDR=1.34e-06; GSE53845:0.972/FDR=0.0289; GSE92592:1.86/FDR=6.89e-05,,,,,,,,,,,,,,
bulk mRNA,CASC1,CASC1,,GSE32537,1.28516437310925,2.32738122392211e-13,2.24363445184792e-14,up,True,2.21445818181818,7.0570621749775e-06,2.48163921695082e-06,True,True,True,True,1.2402630176057,2.95146001681068e-06,6.37387543747669e-07,True,True,True,True,0.571545,0.333548916647364,0.150072587381592,True,False,False,True,1.02235057314329,0.0407882240538906,0.019063046371231,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:2.21/FDR=7.06e-06; GSE150910:1.24/FDR=2.95e-06; GSE53845:0.572/FDR=0.334; GSE92592:1.02/FDR=0.0408,,,,,,,,,,,,,,
bulk mRNA,ARMC4,ARMC4,,GSE32537,1.49394695126051,2.356847589495e-13,2.27401277881819e-14,up,True,1.89476545454546,0.0001021997777808,4.38823384368839e-05,True,True,True,True,1.33341440252031,1.26816343879307e-06,2.56869091198468e-07,True,True,True,True,1.0231375,0.159204390406922,0.050919461500373,True,False,False,True,1.51604014102435,0.018737828152035,0.0074622817379524,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:1.89/FDR=0.000102; GSE150910:1.33/FDR=1.27e-06; GSE53845:1.02/FDR=0.159; GSE92592:1.52/FDR=0.0187,,,,,,,,,,,,,,
bulk mRNA,GRIA1,GRIA1,,GSE32537,-1.12025766722689,3.40647649295243e-13,3.3751198055696e-14,down,True,-1.62293090909091,5.80650793272506e-07,1.69746668520124e-07,True,True,True,True,-1.90357155187105,1.29191790665314e-28,6.07785056297475e-31,True,True,True,True,-0.48711,0.00020936835869,1.04735244798387e-05,True,False,False,True,-2.88216503871213,2.18887540411494e-10,1.124317666119e-12,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:-1.62/FDR=5.81e-07; GSE150910:-1.9/FDR=1.29e-28; GSE53845:-0.487/FDR=0.000209; GSE92592:-2.88/FDR=2.19e-10,,,,,,,,,,,,,,
bulk mRNA,ENKUR,ENKUR,,GSE32537,1.78146102689076,3.78115349002173e-13,3.7874817803816e-14,up,True,2.19245,7.65836496764258e-05,3.22025311325236e-05,True,True,True,True,1.90292924029492,4.67747676515953e-08,7.308086922409411e-09,True,True,True,True,1.0302175,0.170488803382278,0.0560284423603124,True,False,False,True,1.54665121218166,0.0251369819023171,0.0106184135488209,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:2.19/FDR=7.66e-05; GSE150910:1.9/FDR=4.68e-08; GSE53845:1.03/FDR=0.17; GSE92592:1.55/FDR=0.0251,,,,,,,,,,,,,,
bulk mRNA,IQUB,IQUB,,GSE32537,1.38057575294118,4.83291145090481e-13,4.9421069397537e-14,up,True,2.29878545454545,1.37039061386951e-06,4.26341002765242e-07,True,True,True,True,1.05769499695495,2.16236947042886e-06,4.55290257951805e-07,True,True,True,True,0.288655,0.330635443200295,0.148358542647703,True,False,False,True,1.19731583433404,0.0203785705840162,0.008260198896765,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:2.3/FDR=1.37e-06; GSE150910:1.06/FDR=2.16e-06; GSE53845:0.289/FDR=0.331; GSE92592:1.2/FDR=0.0204,,,,,,,,,,,,,,
bulk mRNA,STOML3,STOML3,,GSE32537,1.70262195294118,7.40937739171422e-13,7.837199182532862e-14,up,True,1.28668636363636,0.0049074188325518,0.0028386006761855,True,True,True,True,2.31758105117145,2.43196541729233e-08,3.6063365503574495e-09,True,True,True,True,0.545785,0.260529405519178,0.103519135251535,True,False,False,True,1.8000432024079,0.0453160955868473,0.0216548747768313,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:1.29/FDR=0.00491; GSE150910:2.32/FDR=2.43e-08; GSE53845:0.546/FDR=0.261; GSE92592:1.8/FDR=0.0453,,,,,,,,,,,,,,
bulk mRNA,VWA3B,VWA3B,,GSE32537,1.42927698319328,7.63922653394961e-13,8.09310526525541e-14,up,True,1.35372863636364,0.0045271012032433,0.0026033857056102,True,True,True,True,1.86166440094755,8.74954577731869e-08,1.44745015211556e-08,True,True,True,True,0.2336025,0.348547390777113,0.160510324030797,True,False,False,True,1.91190993934221,0.0129749226813674,0.0047927621688377,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:1.35/FDR=0.00453; GSE150910:1.86/FDR=8.75e-08; GSE53845:0.234/FDR=0.349; GSE92592:1.91/FDR=0.013,,,,,,,,,,,,,,
bulk mRNA,DNAAF1,DNAAF1,,GSE32537,1.77333415966387,8.56965842519001e-13,9.17204445675148e-14,up,True,1.40267,0.003248346263749,0.001818847576098,True,True,True,True,2.03473957535289,4.16011530769746e-13,2.7855640940244e-14,True,True,True,True,0.4148575,0.375921647331793,0.181185065193258,True,False,False,True,1.37973625244125,0.0231042531414298,0.0095894711547869,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:1.4/FDR=0.00325; GSE150910:2.03/FDR=4.16e-13; GSE53845:0.415/FDR=0.376; GSE92592:1.38/FDR=0.0231,,,,,,,,,,,,,,
bulk mRNA,CAPSL,CAPSL,,GSE32537,1.28539150756303,1.12064560261941e-12,1.22098792854432e-13,up,True,1.42214954545455,0.0004343870228744,0.0002083027778549,True,True,True,True,2.51299064128736,4.52687771162427e-09,5.79972474750857e-10,True,True,True,True,1.0734675,0.246725791064736,0.0955430581642636,True,False,False,True,1.7364454540345,0.0292591064037908,0.0127239785483293,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:1.42/FDR=0.000434; GSE150910:2.51/FDR=4.53e-09; GSE53845:1.07/FDR=0.247; GSE92592:1.74/FDR=0.0293,,,,,,,,,,,,,,
bulk mRNA,C9orf135,C9orf135,,GSE32537,1.42271822857143,1.29869675813839e-12,1.43237014830661e-13,up,True,1.15743136363637,0.0033826646376783,0.0018996439937516,True,True,True,True,2.54437565976102,8.375744087121181e-09,1.12705765637101e-09,True,True,True,True,0.5099475,0.203964726401983,0.0719149150101393,True,False,False,True,1.79838250912541,0.0168076616785494,0.0065603463120283,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:1.16/FDR=0.00338; GSE150910:2.54/FDR=8.38e-09; GSE53845:0.51/FDR=0.204; GSE92592:1.8/FDR=0.0168,,,,,,,,,,,,,,
bulk mRNA,RSPH4A,RSPH4A,,GSE32537,1.63461870252101,1.76517798948565e-12,2.00398235139378e-13,up,True,1.83092272727273,7.99950938317269e-05,3.37306999849069e-05,True,True,True,True,1.61051248651057,1.78126361804413e-08,2.57483682108202e-09,True,True,True,True,0.5722075,0.260035661349017,0.103125424643206,True,False,False,True,1.20010259362082,0.0193520701082691,0.0077575131065992,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:1.83/FDR=8e-05; GSE150910:1.61/FDR=1.78e-08; GSE53845:0.572/FDR=0.26; GSE92592:1.2/FDR=0.0194,,,,,,,,,,,,,,
bulk mRNA,MDH1B,MDH1B,,GSE32537,1.44124213109244,1.79714419869425e-12,2.04528544788634e-13,up,True,1.49626818181818,0.0006262225048846,0.0003092463779865,True,True,True,True,1.57240381846084,2.2041092238355e-09,2.67565450281059e-10,True,True,True,True,0.3064875,0.272410061909342,0.110598485135193,True,False,False,True,1.07899205595108,0.0310846108364207,0.0136775064486534,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:1.5/FDR=0.000626; GSE150910:1.57/FDR=2.2e-09; GSE53845:0.306/FDR=0.272; GSE92592:1.08/FDR=0.0311,,,,,,,,,,,,,,
bulk mRNA,C6,C6,,GSE32537,1.46683573277311,1.88197807814472e-12,2.15443180828617e-13,up,True,2.49284409090909,2.63664454958632e-08,6.15114120226644e-09,True,True,True,True,1.95408030756421,1.45698811364318e-12,1.04694318921966e-13,True,True,True,True,0.47399,0.506660939492473,0.289303396450202,True,False,False,True,1.53960682206496,0.0072188759870049,0.0023912451136676,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:2.49/FDR=2.64e-08; GSE150910:1.95/FDR=1.46e-12; GSE53845:0.474/FDR=0.507; GSE92592:1.54/FDR=0.00722,,,,,,,,,,,,,,
bulk mRNA,DCDC1,DCDC1,,GSE32537,1.10079087563025,2.57240308329286e-12,3.0338609384254e-13,up,True,1.52597409090909,0.0004688306158778,0.0002262135530135,True,True,True,True,1.35182195675284,2.46205261673867e-06,5.24715344690004e-07,True,True,True,True,0.0202375,0.854630136437881,0.725013203410283,True,False,False,True,1.08849373077912,0.0475105899599796,0.0228573923111576,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:1.53/FDR=0.000469; GSE150910:1.35/FDR=2.46e-06; GSE53845:0.0202/FDR=0.855; GSE92592:1.09/FDR=0.0475,,,,,,,,,,,,,,
bulk mRNA,C6orf118,C6orf118,,GSE32537,1.34390359663866,2.59175738797779e-12,3.07106984215611e-13,up,True,1.77740454545455,0.0001516170629864,6.71865262445446e-05,True,True,True,True,2.41114742061931,9.774907984892933e-09,1.33108078701287e-09,True,True,True,True,0.773212500000001,0.289314057460174,0.121413113967311,True,False,False,True,1.59105866742616,0.0279543861661016,0.0120410970504982,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:1.78/FDR=0.000152; GSE150910:2.41/FDR=9.77e-09; GSE53845:0.773/FDR=0.289; GSE92592:1.59/FDR=0.028,,,,,,,,,,,,,,
bulk mRNA,DNAH3,DNAH3,,GSE32537,1.49265114789916,4.9445089837914594e-12,6.10305502183465e-13,up,True,1.62700136363636,0.0014846421777816,0.0007836317468394,True,True,True,True,1.75239465549989,5.69328353781433e-09,7.462872150489371e-10,True,True,True,True,0.1275775,0.061271938191197,0.0136053591534795,True,False,False,True,2.06538405574153,0.0081452096400853,0.0027506244799348,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:1.63/FDR=0.00148; GSE150910:1.75/FDR=5.69e-09; GSE53845:0.128/FDR=0.0613; GSE92592:2.07/FDR=0.00815,,,,,,,,,,,,,,
bulk mRNA,DNAI1,DNAI1,,GSE32537,1.33538996134454,5.83163168477794e-12,7.29075961260103e-13,up,True,1.01372772727273,0.0195982893151546,0.0127441559375237,True,True,True,True,2.03763846257424,1.3297447631309e-08,1.86046006364451e-09,True,True,True,True,0.4353675,0.394207119102214,0.194909567181953,True,False,False,True,1.54532157915376,0.027661294832449,0.011890140635086,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:1.01/FDR=0.0196; GSE150910:2.04/FDR=1.33e-08; GSE53845:0.435/FDR=0.394; GSE92592:1.55/FDR=0.0277,,,,,,,,,,,,,,
bulk mRNA,CAPN13,CAPN13,,GSE32537,1.31100314453782,8.853560631651159e-12,1.13429299808016e-12,up,True,0.848250454545455,0.0542652600373942,0.038582327720974,True,False,False,True,1.43952435379575,1.39546038024102e-12,9.99134164108896e-14,True,True,True,True,1.26131,0.0469994507193636,0.0095695466976889,True,True,True,True,1.7746591620047,2.57134809059955e-05,2.64155015727943e-06,True,True,True,4,4,4,0,3,3,1.0,True,True,23.0,GSE110147:0.848/FDR=0.0543; GSE150910:1.44/FDR=1.4e-12; GSE53845:1.26/FDR=0.047; GSE92592:1.77/FDR=2.57e-05,,,,,,,,,,,,,,
